ORF	"rescaled.phi"
YDR152W	0.471955745631862
YDR153C	0.279970047899645
YDR155C	11.9727611349024
YDR156W	0.952948740400157
YDR158W	1.85031252874634
YDR159W	0.0211685906466229
YDR160W	0.0142560791701531
YDR161W	0.174864162603215
YDR162C	0.195269113976088
YDR163W	0.229243261844471
YDR164C	0.0820835417309926
YDR165W	0.413538599224453
YDR166C	0.0227957653773526
YDR167W	0.675941804928835
YDR168W	0.457919088289997
YDR169C	0.0461173520245518
YDR170C	0.371621568433549
YDR171W	0.45638331285421
YDR172W	1.47001282844763
YDR173C	0.0319731966717306
YDR174W	1.16309760514676
YDR175C	0.164987280663992
YDR176W	0.0721926193025784
YDR177W	1.60485135521881
YDR178W	0.726589132704404
YDR179C	0.0414014882810638
YDR179WA	0.0268348065969418
YDR180W	0.0555950658258611
YDR181C	0.0650965296673471
YDR182W	0.420543215320087
YDR183W	0.0784756062250534
YDR184C	0.151036367649184
YDR185C	0.0114837136344975
YDR186C	0.0334839887811285
YDR188W	1.76208849620923
YDR189W	0.272194289695408
YDR190C	1.32668908629776
YDR191W	0.0309756001161353
YDR192C	0.120493193151676
YDR194C	0.262505172488545
YDR195W	0.0446598882009207
YDR196C	0.274402791824963
YDR197W	0.027983078555048
YDR198C	0.0629462642201916
YDR200C	0.0193593680219643
YDR201W	0.167581784879317
YDR202C	0.063564701572381
YDR204W	0.119601077627244
YDR205W	0.0598092625605784
YDR206W	0.0546457324206841
YDR207C	0.0449053864019076
YDR208W	0.0585826006209578
YDR210W	3.74939135981285
YDR211W	0.373606565278794
YDR212W	0.757743443829698
YDR213W	0.0134388682531566
YDR214W	0.76711015774716
YDR216W	0.00827510300518833
YDR217C	0.00863989999256509
YDR218C	0.012336450618886
YDR219C	0.0251969901323365
YDR221W	0.0452147473802576
YDR222W	0.0390199424843437
YDR223W	0.00288653319144808
YDR224C	4.50722093981639
YDR225W	8.07040593370386
YDR226W	7.38676760611643
YDR227W	0.0464789317435475
YDR228C	0.0841896728554854
YDR229W	0.157323578267585
YDR231C	0.117548394404907
YDR232W	0.433511718935939
YDR233C	5.29775762490582
YDR234W	0.784223303230153
YDR235W	0.0326203337077599
YDR236C	0.107961557459638
YDR237W	0.279318002466983
YDR238C	0.719977171840564
YDR239C	0.117292114230141
YDR240C	0.0188206405562662
YDR242W	0.0139868763007231
YDR243C	0.0582127384982325
YDR244W	0.03180694226579
YDR245W	0.751997274635408
YDR246W	0.280738533699481
YDR247W	0.0173503571555477
YDR248C	0.184276000772071
YDR249C	0.0319268308847165
YDR251W	0.235510884248075
YDR252W	0.0196140519366493
YDR253C	0.0224688249145924
YDR254W	0.00945629009365415
YDR255C	0.025068072538428
YDR256C	0.00442011428521152
YDR257C	0.0542620607921387
YDR258C	0.231157973749699
YDR259C	0.061489377854988
YDR260C	0.0848941680121639
YDR261C	0.267209305576551
YDR262W	0.126927577299696
YDR263C	0.0189989844668539
YDR264C	0.348369524279817
YDR265W	0.0874146833041317
YDR266C	0.135333503511603
YDR267C	0.294069561591328
YDR268W	0.0793840225759487
YDR270W	0.0542837154831648
YDR272W	0.580314928590473
YDR273W	0.0214029975211013
YDR275W	0.0437635696040787
YDR276C	5.32245913508396
YDR277C	0.0121666737165385
YDR279W	0.032625518459497
YDR280W	0.300546294065589
YDR281C	0.0831448649487503
YDR282C	0.0690478632012262
YDR283C	0.0270208430787226
YDR284C	0.393503646089505
YDR285W	0.0266581620640118
YDR286C	0.125723943577218
YDR287W	0.12457564274619
YDR288W	0.0435915488632706
YDR289C	0.0549578693241885
YDR291W	0.0521928746328879
YDR292C	0.341005093838094
YDR293C	0.145512404457743
YDR294C	0.520822335982054
YDR295C	0.0125157390864727
YDR296W	0.410100180764569
YDR297W	1.30067465426505
YDR298C	0.635787432989829
YDR299W	0.178497353665945
YDR300C	0.379276365596065
YDR301W	0.0430912100088828
YDR302W	0.386143674451782
YDR303C	0.0429824745870106
YDR304C	1.97815849592891
YDR305C	0.11191892130938
YDR306C	0.0699414264964291
YDR307W	0.146376265766264
YDR308C	0.300769089900974
YDR309C	0.327736464454026
YDR310C	0.0437209160498119
YDR311W	0.0751225979912793
YDR312W	0.103689363275299
YDR313C	0.0130412675024026
YDR314C	0.0089277382703867
YDR315C	0.0325826875429989
YDR316W	0.0493863483065508
YDR317W	0.0273603721351992
YDR318W	0.0383827624814834
YDR319C	0.0488658355295329
YDR320C	0.0435043897630664
YDR321W	1.01806922634283
YDR322W	0.321802431534503
YDR323C	0.0330159958480791
YDR324C	0.388581555442794
YDR325W	0.07467257638943
YDR326C	0.070460124404104
YDR328C	2.85657670233866
YDR329C	0.182204847129464
YDR330W	0.0285004070613094
YDR331W	0.0965743825000866
YDR332W	0.00453419944694298
YDR333C	0.0827831037428202
YDR334W	0.0694125446969175
YDR335W	0.176263257753949
YDR336W	0.0420003291690503
YDR337W	0.183925050412842
YDR338C	0.0618915446520211
YDR339C	0.741830339452824
YDR341C	2.90069214623545
YDR342C	2.30911647308339
YDR343C	2.40876182074722
YDR345C	3.05198259146797
YDR346C	0.502619509947816
YDR347W	0.326604171595546
YDR348C	0.150832087605802
YDR349C	0.163357082525925
YDR350C	0.0209787553133307
YDR351W	0.0273608299772381
YDR352W	0.179309482948781
YDR353W	4.81859839062064
YDR354W	0.316677694226818
YDR356W	0.00788898542773276
YDR357C	0.306955822753014
YDR358W	0.0891162305556025
YDR359C	0.0139838198957611
YDR361C	0.409780392536902
YDR362C	0.0565954424313138
YDR363W	0.0173123603910273
YDR364C	0.0551854168174905
YDR365C	0.306581039859547
YDR366C	0.050588109413843
YDR367W	0.17779413304251
YDR368W	0.867286420689104
YDR369C	0.01157207302329
YDR370C	0.0599423254810548
YDR371W	0.0235580187508765
YDR372C	0.177355046028453
YDR373W	0.371971891837915
YDR374C	0.0121456831027039
YDR375C	0.0433802939470263
YDR376W	0.0328059205969079
YDR377W	0.374308767100575
YDR378C	0.406396362411469
YDR379W	0.0210654689456052
YDR380W	0.390418034105224
YDR381W	0.884181134272542
YDR382W	22.4156403211058
YDR383C	0.0378066610814257
YDR384C	0.678165151864676
YDR385W	13.10986141316
YDR386W	0.0152048103686844
YDR387C	0.0251863483984608
YDR388W	1.74556717136963
YDR389W	0.0547191892573476
YDR390C	0.19767272693414
YDR391C	0.203439329907352
YDR392W	0.142589850234537
YDR393W	0.0767218856046704
YDR394W	0.435715506529905
YDR395W	0.354565917186406
YDR397C	0.388469611001947
YDR398W	0.712886638180344
YDR399W	1.33270201241257
YDR400W	0.115597298494052
YDR402C	0.0212104563826067
YDR403W	0.00739880984166657
YDR404C	0.445106164348586
YDR405W	0.0699170577507945
YDR406W	0.0205305114584971
YDR407C	0.0331726355712041
YDR408C	0.481793756369518
YDR409W	0.0215890381275851
YDR410C	0.285464989680408
YDR411C	0.349225796134721
YDR412W	0.257762040333176
YDR414C	0.0360214978496729
YDR415C	0.16529584144995
YDR416W	0.0466988031644686
YDR418W	5.00188846362205
YDR419W	0.0250684850087332
YDR420W	0.0322258264842953
YDR421W	0.0112873571456792
YDR422C	0.0289893741093812
YDR423C	0.123284755055338
YDR424C	1.11500436362131
YDR425W	0.0197532317917527
YDR427W	0.772197059153743
YDR428C	0.130832384183142
YDR429C	2.72165293445419
YDR430C	0.0472971078410584
YDR432W	0.90408134573287
YDR434W	0.329708682969214
YDR435C	0.0701789475217123
YDR436W	0.0111215853299958
YDR437W	0.0443705609052971
YDR438W	0.00307755643921941
YDR439W	0.0151599542229875
YDR440W	0.0171722194801126
YDR441C	0.163437856585803
YDR443C	0.00962798910762412
YDR444W	0.0281707154216132
YDR446W	0.0230173320512283
YDR447C	9.49718690389321
YDR448W	0.12141289056542
YDR449C	0.18691701926372
YDR450W	10.4813911096363
YDR451C	0.0493620991773047
YDR452W	0.453303166101474
YDR453C	0.0740813455785755
YDR454C	3.0573972252803
YDR456W	0.120854211911056
YDR457W	0.0782616372542006
YDR458C	0.0555571268071834
YDR459C	0.0225446617049173
YDR460W	0.105549303248692
YDR461W	0.837591949216399
YDR462W	0.290865785113996
YDR463W	0.310260749323304
YDR464W	0.181571709335596
YDR465C	0.834671898687945
YDR466W	0.0587082844476731
YDR468C	0.224574163984193
YDR469W	0.107341016508892
YDR470C	0.0368500104530335
YDR471W	4.75207184702848
YDR472W	0.22649198179082
YDR473C	0.0854017085980815
YDR475C	0.00816921775312541
YDR476C	0.318080221130492
YDR477W	0.241202949712424
YDR478W	0.135891827441504
YDR479C	0.0810321549228886
YDR480W	0.0294403856399631
YDR481C	0.62076594917302
YDR482C	0.144029594333854
YDR483W	1.96944676423268
YDR484W	0.00965003564544019
YDR485C	0.0570043036214013
YDR486C	0.233457784430729
YDR487C	0.635312308445202
YDR488C	0.00569375659260104
YDR489W	0.0517799588596997
YDR490C	0.108367250877782
YDR492W	0.678066006377401
YDR493W	0.227659210884156
YDR494W	0.200963596516427
YDR495C	0.0126305873182689
YDR496C	0.525884443798588
YDR497C	0.862220291287094
YDR498C	0.122131479832429
YDR499W	0.00865430758032776
YDR500C	19.189292350876
YDR501W	0.013729907300547
YDR502C	0.89499083430592
YDR503C	0.0887453413818171
YDR504C	0.76458041136976
YDR505C	0.0510155977629159
YDR506C	0.087739759401112
YDR507C	0.313841107064634
YDR508C	1.12519370831557
YDR510W	1.32341493826165
YDR511W	0.221845285192821
YDR512C	0.144781969043567
YDR513W	0.940307218494096
YDR514C	0.131602123892706
YDR515W	0.0188015143082113
YDR516C	0.375037090666788
YDR517W	0.478227769093623
YDR518W	0.241774216960504
YDR519W	0.780651891969745
YDR520C	0.0286392651895747
YDR522C	0.0303783183659027
YDR523C	0.0115855360540537
YDR524C	0.0282071118013492
YDR527W	0.0960026367864525
YDR528W	0.014435693489281
YDR529C	1.12391845324929
YDR530C	0.0496114498509426
YDR531W	0.292716939469887
YDR532C	0.0279089741400053
YDR533C	1.07630035689198
YDR534C	0.0609238026971205
YDR536W	0.0140722700280207
YDR538W	0.217612156071092
YDR539W	0.18968839074594
YDR540C	0.0102556080488086
YDR541C	0.0148559883562303
YDR542W	0.512466986878977
YDR545W	0.260675008746489
YEL001C	1.136467887035
YEL002C	1.15306472693809
YEL003W	0.958268407049404
YEL004W	0.0570568977100248
YEL005C	0.024251063731881
YEL006W	0.0274779962921498
YEL007W	0.155817030477628
YEL009C	0.571290936249651
YEL011W	0.0398995560338228
YEL012W	0.152728671441114
YEL013W	0.320355592945935
YEL015W	0.176730858840208
YEL016C	0.0365544713546127
YEL017CA	18.5918927785006
YEL017W	0.136381437943252
YEL018W	0.206005641777313
YEL019C	0.0251816998581206
YEL020C	0.0630186692575767
YEL021W	0.122812645668642
YEL022W	0.0691682715327373
YEL023C	0.00952193474273604
YEL024W	0.356779542197152
YEL025C	0.00761804605831759
YEL026W	4.96037318303317
YEL027W	11.616160947168
YEL029C	0.0337031507531246
YEL030W	0.0151857872382058
YEL031W	0.675410827780172
YEL032W	0.258395536976211
YEL034W	13.2363258358033
YEL035C	0.0133929479340721
YEL036C	1.3188022292168
YEL037C	0.775857246397952
YEL038W	0.5098863292918
YEL039C	0.132866761973332
YEL040W	4.59806684397358
YEL041W	0.0176008256237129
YEL042W	0.68658576201945
YEL043W	0.0789130598567015
YEL044W	0.655077885473191
YEL046C	1.92082501213099
YEL047C	0.602805956781597
YEL048C	0.0130939729580085
YEL049W	0.13018029750345
YEL050C	0.274913892029615
YEL051W	0.813965633632378
YEL052W	0.136010169296786
YEL053C	0.0248487125806854
YEL054C	3.22984591640419
YEL055C	0.220320794944585
YEL056W	0.523894967525828
YEL057C	0.103964518091234
YEL058W	1.59688162872883
YEL059CA	0.412059748815494
YEL060C	0.437543711038011
YEL061C	0.00460590328480913
YEL062W	0.014986489836111
YEL063C	0.0656943641277888
YEL064C	0.0314839738920695
YEL065W	0.657477629459779
YEL066W	0.39938290295249
YEL069C	0.00649683627693941
YEL070W	0.0233242965771048
YEL071W	0.902818225542968
YEL072W	0.00620775646349897
YEL073C	0.00925708755972954
YEL075C	0.0377790214462704
YEL076C	0.0226989379731931
YEL076CA	0.00839992889366872
YEL077C	0.0691945788888067
YER001W	0.520429684874963
YER002W	0.838529391102675
YER003C	0.971970835578215
YER004W	0.785930002235737
YER005W	0.123836549580307
YER006W	0.970347443200184
YER007CA	1.2119731708508
YER007W	0.0317536593517567
YER008C	0.118922609346828
YER009W	2.06142019721633
YER010C	0.13048783536305
YER011W	4.82783041235992
YER012W	1.49930299652712
YER013W	0.0165263281044052
YER014W	0.118054128370887
YER015W	0.0216624537172181
YER016W	0.25464761317337
YER017C	0.225650868219634
YER018C	0.0337237041484356
YER019CA	1.76717760845665
YER019W	0.40410898358544
YER020W	0.23948788580905
YER021W	0.742528144341151
YER022W	0.18905356182382
YER023W	1.88734014891282
YER024W	0.0437575681611372
YER025W	1.99578472559872
YER026C	0.663303285806596
YER027C	0.2524728717383
YER028C	0.0646789859773339
YER029C	0.291581086992672
YER030W	1.00441566729579
YER031C	0.57984013402209
YER032W	0.038850066589123
YER033C	0.0123181328126295
YER034W	0.119305200303173
YER035W	1.03671341622721
YER036C	1.7552560287202
YER037W	0.13340804263022
YER038C	0.0105592233158063
YER039C	0.0131547009610518
YER040W	0.0253479666381703
YER041W	0.0191327279633339
YER042W	0.985266036299347
YER043C	4.48178617292718
YER044C	0.761552400863608
YER044CA	0.0187264117150299
YER045C	0.0499369714158527
YER046W	0.158192690323092
YER047C	0.0211046948716353
YER048C	0.618454886302063
YER049W	0.876165041995541
YER050C	0.404748708530083
YER051W	0.0247687015908713
YER052C	0.773534440497404
YER053C	0.137814454651891
YER054C	0.0110380559684779
YER055C	2.61079136014883
YER056C	1.6576386243098
YER056CA	5.2644744390434
YER057C	1.70402958851134
YER058W	0.423622058666659
YER059W	0.0902722074590109
YER060W	0.0574554182695595
YER060WA	0.0377110380905577
YER061C	0.0872948648051571
YER062C	0.933569664547008
YER063W	0.304765502314515
YER064C	0.371018903945833
YER065C	0.00266354349501921
YER066W	0.122162716208646
YER067W	0.0729086182560705
YER068W	0.0415400453060062
YER069W	0.150505984457761
YER070W	0.333236710602915
YER071C	0.16870723073073
YER072W	2.67441784564823
YER073W	0.504150306867019
YER074W	4.46753201999336
YER075C	0.0202197439564062
YER076C	0.0618898535237696
YER077C	0.0634633246207546
YER078C	0.0624147797330538
YER079W	0.126132759395572
YER080W	0.301396316995369
YER081W	0.152746349918398
YER082C	0.259068325540524
YER083C	0.774592063856524
YER085C	0.0232725686761223
YER086W	0.599834953796335
YER087W	0.121338501545867
YER088C	0.347855495535997
YER089C	0.455714673741168
YER090W	0.540061126559682
YER091C	1.24064435299259
YER092W	0.168738561975117
YER093C	0.0282561627700505
YER093CA	0.380983769925871
YER094C	2.37864396912968
YER095W	0.535814159059212
YER096W	0.014610609771632
YER098W	0.00635548682803037
YER099C	0.426586338385945
YER100W	0.521988855626464
YER101C	0.036096645814588
YER102W	26.9985442286961
YER103W	0.28354052285246
YER104W	0.025863756630193
YER105C	0.152293502894957
YER106W	0.0175676011406243
YER107C	0.466076810495715
YER110C	0.57519634121504
YER111C	0.0241351472019942
YER112W	0.685439078072019
YER113C	0.0624915239580502
YER114C	0.0646755624738003
YER115C	0.0576758506500957
YER116C	0.0119120970441329
YER117W	32.0886066509602
YER118C	0.287146111402363
YER119C	0.0922621621973246
YER120W	1.92259154820376
YER122C	0.49138058506538
YER123W	0.0577239653112041
YER124C	0.144731321814784
YER125W	0.177547826399725
YER126C	1.02349816875005
YER127W	0.369481668365165
YER128W	0.0645865348831133
YER129W	0.0121315931170763
YER130C	0.0877023029726915
YER131W	2.50095448582281
YER132C	0.0457692394610227
YER133W	0.759630223245855
YER134C	0.284804637095798
YER136W	1.14859292599893
YER137C	0.202485261343071
YER138C	0.435937262940121
YER139C	0.0194497938869862
YER140W	0.0645721149212414
YER141W	0.918980783711057
YER142C	0.0392764412683718
YER143W	0.193518441511261
YER144C	0.0321191699127616
YER145C	1.90875611037561
YER146W	0.94349356810103
YER147C	0.0963890843401523
YER148W	0.79771461295792
YER149C	0.0911713267292257
YER150W	0.262821467092726
YER151C	0.167683050463961
YER152C	0.223369503210655
YER153C	0.0267650289954013
YER154W	0.529445844404688
YER155C	0.0886007952880423
YER156C	0.757711695990303
YER157W	0.0469862537202033
YER158C	0.0480194464631424
YER159C	0.356663720535435
YER160C	0.538712501275499
YER161C	0.0600631462828711
YER162C	0.0205243367780274
YER163C	0.272074528942277
YER164W	0.0793634691806377
YER165W	1.36844039476942
YER166W	0.0541640537229062
YER167W	0.0524255862544117
YER168C	0.132076712225937
YER169W	0.050226038855184
YER170W	0.0596491127151556
YER171W	0.07346525105772
YER172C	0.015013081796691
YER173W	0.019775538185861
YER174C	0.340592528664665
YER175C	0.0372069952528287
YER176W	0.085895905769624
YER177W	10.3635798437812
YER178W	2.25872308265126
YER179W	0.0244548900579276
YER180C	0.0115910920290655
YER182W	0.165104979065597
YER183C	0.242020370989277
YER184C	0.00825075900777197
YER185W	0.0240228315378723
YER186C	0.0222984045585688
YER187W	0.0263056649411379
YER189W	0.0650723011616162
YER190W	0.0612165823691991
YFL001W	0.109225535587776
YFL002C	0.413221256945696
YFL003C	0.0132104463228075
YFL004W	0.419023720087248
YFL005W	0.53592163232195
YFL007W	0.105997604849368
YFL008W	0.0409816471314503
YFL009W	0.0970577811990374
YFL010C	1.56199071198587
YFL011W	0.0102490415215488
YFL012W	0.0179549561289957
YFL013C	0.0806311100450857
YFL014W	0.521702023776188
YFL016C	0.330415203355091
YFL017C	0.383265271050051
YFL017WA	1.01795656832836
YFL018C	1.52149163448805
YFL020C	0.214143309676789
YFL021W	0.115632812187334
YFL022C	1.62327392068347
YFL023W	0.146139705796792
YFL024C	0.0283100808883539
YFL025C	0.0266104392496934
YFL026W	0.356997738988634
YFL027C	0.0628294072580088
YFL028C	0.526635374862232
YFL029C	0.0876446190005011
YFL030W	0.0271041868286031
YFL031W	0.210381477375255
YFL033C	0.041921233863314
YFL034CA	0.380103265440533
YFL034W	0.0204677417274429
YFL036W	0.0719386984579581
YFL037W	1.55693949751009
YFL038C	4.42899534421747
YFL039C	9.05891530650751
YFL040W	0.00691615771396829
YFL041W	0.18153363832642
YFL042C	0.0388440074003387
YFL044C	0.164942634878151
YFL045C	5.14777671927135
YFL046W	0.114543057391435
YFL047W	0.138436897090744
YFL048C	0.417479439513766
YFL049W	0.0562054765059101
YFL050C	0.00385703044798783
YFL051C	0.0377058739623358
YFL052W	0.00833591762699565
YFL053W	0.00976424454826322
YFL054C	0.0293829202770344
YFL055W	0.0463212855928777
YFL056C	0.00709007581818056
YFL057C	0.741898958012807
YFL058W	0.0328901594073508
YFL059W	0.0636321239684786
YFL060C	0.0169394336139339
YFL061W	0.0154034271947755
YFL062W	0.953272315105226
YFL064C	0.0324311005811133
YFL065C	0.0456758190615847
YFL066C	0.0425833394467211
YFL067W	0.0152669613942807
YFL068W	0.0364334443176438
YFR001W	0.432484614254705
YFR002W	0.127449154250102
YFR003C	0.311018923365509
YFR004W	1.70160552115085
YFR005C	0.0695126223670824
YFR006W	0.745901714219643
YFR007W	0.0825118261477547
YFR008W	0.026902356858834
YFR009W	0.627461476520706
YFR010W	0.555780778238687
YFR011C	0.278212074710415
YFR012W	0.032175599975224
YFR013W	0.0690044342027856
YFR014C	0.0466263445059439
YFR015C	0.018814746355604
YFR016C	0.0769187081849337
YFR017C	0.0419559514889076
YFR018C	0.17131203845428
YFR019W	0.00258495140305525
YFR021W	0.053978215226872
YFR022W	0.0120938520841451
YFR023W	0.0169461445058004
YFR024CA	0.667345721656797
YFR025C	0.103188690319964
YFR026C	0.0406743650034388
YFR027W	0.0214004773275362
YFR028C	0.278025638132438
YFR029W	0.034225346408988
YFR030W	0.0930181955186452
YFR031C	0.088094690098787
YFR031CA	32.8778563255796
YFR032C	0.00419780104008328
YFR033C	1.90404758447885
YFR034C	0.084911747496574
YFR035C	0.0461327742892654
YFR036W	0.248243619837441
YFR037C	0.28551966261937
YFR038W	0.0188327919314591
YFR039C	0.120380819741711
YFR040W	0.01674727194812
YFR041C	0.248852945720587
YFR042W	0.159145987567903
YFR043C	0.13564912991389
YFR044C	3.33314667903079
YFR045W	0.0572538522807857
YFR046C	0.0369461861541107
YFR047C	0.489106925001704
YFR048W	0.0459796364390321
YFR049W	0.526995061342527
YFR050C	1.28453302484025
YFR051C	0.894217312243656
YFR052W	0.438148763728795
YFR053C	1.50350857263246
YFR055W	0.104844354374678
YFR057W	0.0296469012723999
YGL001C	0.947717486760843
YGL002W	0.135636075228729
YGL003C	0.0293017708691779
YGL004C	0.148861679835254
YGL005C	0.0469040442636622
YGL006W	0.104687553788134
YGL008C	22.8483002476144
YGL009C	1.42080018376073
YGL010W	0.0357667190668178
YGL011C	0.874865389310702
YGL012W	3.47136730969108
YGL013C	0.0654129686361354
YGL014W	0.0423227407078587
YGL015C	0.0642083903566583
YGL016W	0.121570689330103
YGL017W	0.0650502133767696
YGL018C	0.0447816865573605
YGL019W	0.597091160078725
YGL020C	0.772061133689348
YGL021W	0.0595856294104733
YGL022W	0.798832654967354
YGL023C	0.146174175940203
YGL025C	0.0587179939986589
YGL026C	2.30853935700639
YGL027C	0.272709015514044
YGL028C	0.213811733047798
YGL029W	0.959411333392354
YGL030W	14.3760567754232
YGL031C	24.6200152851604
YGL032C	0.289927171812053
YGL033W	0.133346485561863
YGL035C	0.0992136108706108
YGL036W	0.0586602234077044
YGL037C	2.37807968912858
YGL038C	0.143869745591754
YGL039W	0.23689032106406
YGL040C	0.965703778258929
YGL043W	0.201977213418678
YGL044C	0.271212548498347
YGL045W	0.0299304663578591
YGL047W	0.157385089964208
YGL048C	1.45214966346037
YGL049C	0.0824368967921014
YGL050W	0.143472231459764
YGL051W	0.0299771249987899
YGL053W	0.0248743063631267
YGL054C	0.588050050220235
YGL055W	2.32923115260365
YGL056C	0.158206759685205
YGL057C	0.0583816162153145
YGL058W	0.612989122670693
YGL059W	0.0118493974330306
YGL060W	0.0945247886803356
YGL061C	0.0619323462146173
YGL062W	0.279803471766866
YGL063W	0.00733466658449582
YGL064C	0.0203485089363018
YGL065C	0.0918689088835881
YGL066W	0.0357103137525737
YGL067W	0.137965901373872
YGL068W	0.761226021360463
YGL070C	0.638189697169983
YGL071W	0.0644270862372095
YGL073W	0.0437713941657694
YGL075C	0.00757487691616923
YGL076C	12.8802569056975
YGL077C	0.790123645575143
YGL078C	1.93287229219297
YGL079W	0.131744496267972
YGL080W	0.582637190030218
YGL081W	0.0319511542586176
YGL082W	0.277900927735643
YGL083W	0.0474849096957456
YGL084C	0.249881312560955
YGL085W	0.0481781237895753
YGL086W	0.0570078673648387
YGL087C	0.725711581506451
YGL089C	0.102809972459784
YGL090W	0.0135482182557837
YGL091C	0.359317810211058
YGL092W	0.173391185771403
YGL093W	0.0621026964506891
YGL094C	0.0389556754860814
YGL095C	0.0752455388904647
YGL096W	0.0274431755489799
YGL097W	0.65699881330592
YGL098W	0.0268836719540058
YGL099W	0.465564885350453
YGL100W	0.283853695056431
YGL101W	0.264496265644901
YGL103W	21.4104020849038
YGL104C	0.079406320720651
YGL105W	2.63097456336089
YGL106W	1.54354553077437
YGL107C	0.101727926733891
YGL108C	0.0961046365682399
YGL110C	0.0231558189562189
YGL111W	0.259665013333517
YGL112C	0.290335562785992
YGL113W	0.0845690052964195
YGL114W	0.25695128870116
YGL115W	0.40922163551318
YGL116W	0.0419549491860658
YGL117W	0.103825103128056
YGL119W	0.119533428372479
YGL120C	0.731270905777162
YGL121C	0.07829171458886
YGL122C	0.727928044312897
YGL123W	18.6888560462539
YGL124C	0.0214240293819665
YGL125W	0.051537215960352
YGL126W	0.737482122866522
YGL127C	0.322803864063937
YGL128C	0.0632569574776276
YGL129C	0.0815301096989119
YGL130W	0.331006190808466
YGL131C	0.01219275421394
YGL133W	0.0233608331967446
YGL134W	0.0105539230723837
YGL135W	20.369475247386
YGL136C	0.103636657819693
YGL137W	0.782546248465409
YGL138C	0.0146267249864584
YGL139W	0.146369942596484
YGL140C	0.0570113156165907
YGL141W	0.0337272802659822
YGL142C	0.0482341867534661
YGL143C	0.0517222418898849
YGL144C	0.0103887122163155
YGL145W	0.0335722079300172
YGL146C	0.00634016355619001
YGL147C	6.90736080715403
YGL148W	3.43660098785324
YGL150C	0.0206267201571987
YGL151W	0.0707475832092447
YGL153W	0.146990916641051
YGL154C	0.0631356912078816
YGL155W	0.0812463466277063
YGL156W	0.0177066407558239
YGL157W	0.533350795652741
YGL158W	0.0319540333013483
YGL159W	0.116583531492737
YGL160W	0.0692730224914608
YGL161C	0.818900362369242
YGL162W	0.0345115884267282
YGL163C	0.0258222002469382
YGL164C	0.12791226765944
YGL166W	0.203414041352937
YGL167C	0.192013605473071
YGL168W	0.420066845115138
YGL169W	0.0418036055816603
YGL170C	0.014911659473331
YGL171W	0.460804759418508
YGL172W	0.565363733838383
YGL173C	0.299944132791645
YGL174W	0.0923651312843294
YGL175C	0.00316207985417299
YGL176C	0.0048817840484813
YGL178W	0.114243591575708
YGL179C	0.0667837641992255
YGL180W	0.00520630743525261
YGL181W	0.456198699394982
YGL183C	0.0365543311147089
YGL184C	0.0209022626952205
YGL185C	0.0982263095738349
YGL186C	0.781487428942404
YGL187C	0.509261647139189
YGL189C	20.8645363627311
YGL190C	0.0680824764517686
YGL191W	1.20195480334746
YGL192W	0.00172795772511653
YGL194C	0.0278966330284719
YGL195W	0.240581839552657
YGL196W	0.246260854456548
YGL197W	0.0124735557483539
YGL198W	0.702493640397557
YGL200C	1.80079927570097
YGL201C	0.0659236274975607
YGL202W	2.5793481135747
YGL203C	0.261040746166161
YGL205W	0.00622899043481368
YGL206C	0.243630886044377
YGL207W	0.363627271087478
YGL208W	0.0594919079077125
YGL209W	0.230392647472401
YGL210W	0.322022331828345
YGL211W	0.121679952713966
YGL212W	0.0195942533619969
YGL213C	0.258286904671915
YGL215W	0.0521231259042687
YGL216W	0.045746516471906
YGL219C	0.137682773506937
YGL220W	1.281593386097
YGL221C	1.09861436520219
YGL222C	0.0221334329352776
YGL223C	0.0692515657861812
YGL224C	0.157050461054958
YGL225W	3.39345773646594
YGL226CA	0.986039966707212
YGL226W	0.152459241713016
YGL227W	0.00949266997457795
YGL228W	0.603568404016165
YGL229C	0.0183562567383878
YGL230C	0.0369236611507405
YGL231C	0.986953530687517
YGL232W	0.202456338925266
YGL233W	0.0844239023677326
YGL234W	0.762710683476023
YGL235W	0.0297550963581723
YGL236C	0.0520375341912245
YGL237C	0.10113780959286
YGL238W	0.20765171589743
YGL240W	0.0318141109996954
YGL241W	0.0718027853676724
YGL242C	0.628273865659834
YGL243W	0.0674645051910242
YGL244W	0.273623416809068
YGL245W	2.9492877642186
YGL246C	0.0721056251904963
YGL247W	0.151652024951516
YGL248W	0.150905911541037
YGL249W	0.00376174155806701
YGL250W	0.0393656297224779
YGL251C	0.0130553781115455
YGL252C	0.288189438540702
YGL253W	8.70252572198636
YGL254W	0.0254799282629317
YGL255W	0.428317356640726
YGL257C	0.033380021515985
YGL258W	0.00854376141381543
YGL259W	0.0101907924650402
YGL260W	0.0611740896783514
YGL261C	0.730372273221908
YGL262W	0.0159995746516687
YGL263W	0.0137080711225866
YGR001C	0.256319347071177
YGR002C	0.0806272286995132
YGR003W	0.0314142829092931
YGR004W	0.081455596938267
YGR005C	0.306486159315229
YGR006W	0.0240731199174894
YGR007W	0.570919989330023
YGR008C	0.6459759692423
YGR009C	0.225301575991032
YGR010W	0.0671520383112756
YGR012W	0.119202082726859
YGR013W	0.0505795671538211
YGR014W	0.142069881918321
YGR015C	0.0161727173117071
YGR016W	0.0128860631759399
YGR017W	0.165166309275286
YGR019W	0.355799087907443
YGR020C	1.01022920938974
YGR021W	0.101620222487781
