ORF	phi	Evolve Steps	Evolve Time	Eta_initial	Eta_final	Final \Delta Eta	Mean Mutation \Delta Eta	Var Mutation \Delta Eta	# Fix
YBR034C	0.6239	3634	50026838766	11224.658	10439.651	785.008	0	0	
YJR125C	0.3901	3834	50010529145	21235.773	18629.103	2606.669	0	0	
YJR126C	0.1217	1	nan	1163800.274	1163800.274	0.000	0	0	
YJR127C	0.03157	1	nan	326842349.705	326842349.705	0.000	0	0	
YBR035C	1.082	2904	50084527872	3321.586	3202.012	119.574	0	0	
YDR047W	0.4311	3682	50000103945	13066.552	11774.283	1292.269	0	0	
YFL042C	0.03884	5059	50013281667	299404.627	225907.071	73497.556	0	0	
YOR344C	0.1074	6133	50028620011	6618.074	6439.916	178.158	0	0	
YOR346W	0.04797	1	nan	6538194.249	6538194.249	0.000	0	0	
YNL144C	0.01646	6549	50003376114	605791.285	435427.284	170364.001	0	0	
YNL145W	6.984	749	50088395928	184.715	184.824	-0.110	0	0	
YNL146W	0.02972	2430	50055481152	687.742	686.575	1.167	0	0	
YBR036C	0.8748	2375	50008519689	20873.729	18047.112	2826.616	0	0	
YJR129C	0.009835	7736	50001203036	10954.697	10531.713	422.984	0	0	
YNL147W	0.431	2347	50011775118	743.786	745.408	-1.621	0	0	
YLR318W	0.001796	11823	50003017320	2393406.886	1692623.733	700783.153	0	0	
YFL044C	0.1649	6121	50016608529	7115.814	6934.084	181.730	0	0	
YNL148C	0.04424	5668	50014970651	4595.495	4391.045	204.450	0	0	
YFL045C	5.148	1341	50012832759	4182.567	4080.459	102.108	0	0	
YDR049W	0.07842	3884	50009290285	202481.306	155227.861	47253.445	0	0	
YDR050C	64.7	1	nan	3729.343	3729.343	0.000	0	0	
YNL149C	0.8717	2671	50010529600	1031.651	1028.857	2.794	0	0	
YBR037C	0.06038	6679	50002044631	6933.086	6707.073	226.014	0	0	
YBR038W	0.09289	1	nan	4576577.609	4576577.609	0.000	0	0	
YFL046W	0.1145	4646	50022285634	2682.992	2646.892	36.100	0	0	
YHR031C	0.02389	5758	50001058526	462251.753	341507.058	120744.696	0	0	
YOR347C	0.1144	5261	50020038913	53482.961	43721.053	9761.908	0	0	
YJR130C	0.07177	4153	50002943099	211997.330	159478.089	52519.241	0	0	
YNL151C	0.3749	5290	50006756109	4339.779	4141.637	198.142	0	0	
YBR039W	0.7355	3170	50028932503	7467.290	7125.697	341.593	0	0	
YDR051C	0.3354	4743	50011484091	10435.286	9510.901	924.384	0	0	
YFL047W	0.1384	1624	50023847471	446020.701	326043.348	119977.353	0	0	
YLR319C	0.03338	3427	50019672216	932843.633	656236.433	276607.200	0	0	
YLR320W	0.01278	1	nan	702344661.480	702344661.480	0.000	0	0	
YHR032W	0.321	2174	50032678754	111147.763	87296.182	23851.581	0	0	
YBR040W	0.027	7074	50004823154	6995.215	6938.813	56.402	0	0	
YBR041W	0.4325	1	nan	262481.322	262481.322	0.000	0	0	
YFL048C	0.4175	3353	50003215722	30056.609	25997.461	4059.148	0	0	
YJR131W	0.1252	4167	50029767660	87533.955	70293.544	17240.411	0	0	
YJR132W	0.03069	1	nan	11517677.024	11517677.024	0.000	0	0	
YLR321C	0.1268	6175	50008096580	25823.696	22611.687	3212.009	0	0	
YJR133W	0.8657	3487	50016531933	2643.589	2600.854	42.734	0	0	
YOR348C	0.05569	5156	50020521053	165374.685	127931.483	37443.202	0	0	
YNL152W	0.03112	8744	50000284115	23039.844	21216.598	1823.246	0	0	
YNL153C	0.6243	2815	50025845462	1038.336	1032.268	6.069	0	0	
YLR323C	0.06344	5943	50012112396	4822.677	4673.081	149.596	0	0	
YBR042C	0.1465	6306	50010662325	19036.671	17019.082	2017.589	0	0	
YDR052C	0.02202	5832	50012416746	415442.783	307320.620	108122.163	0	0	
YHR033W	0.05437	8255	50019279039	24975.291	22616.515	2358.776	0	0	
YNL154C	0.4053	1686	50017222505	85259.959	69583.613	15676.346	0	0	
YFL049W	0.05621	4662	50017623467	180018.342	138920.876	41097.465	0	0	
YJR134C	0.06874	2991	50002271756	430634.729	328901.183	101733.546	0	0	
YOR349W	0.01018	2001	50027668904	8553489.110	5305610.851	3247878.259	0	0	
YJR135C	0.005816	5611	50010881648	3922.925	3843.099	79.826	0	0	
YDR054C	0.1271	6590	50002431155	7002.329	6799.112	203.216	0	0	
YNL155W	0.09259	6193	50029234837	5515.020	5423.145	91.876	0	0	
YHR034C	0.09113	7006	50002226356	11986.135	10795.555	1190.580	0	0	
YDR055W	1.811	1644	50004249640	26108.722	23653.181	2455.541	0	0	
YLR324W	0.07547	5876	50003734450	67480.751	55801.475	11679.276	0	0	
YLR325C	5.972	1221	50014199655	458.189	460.202	-2.012	0	0	
YNL156C	0.6195	3972	50017195999	7001.352	6379.666	621.687	0	0	
YDR056C	0.4697	4174	50014009141	2586.671	2519.422	67.249	0	0	
YNL157W	1.148	3075	50010657700	1705.446	1622.681	82.765	0	0	
YBR043C	0.04037	5136	50005352240	334833.744	244584.041	90249.703	0	0	
YLR326W	0.1309	5341	50000743096	3922.969	3865.326	57.644	0	0	
YNL158W	0.05586	4553	50002014396	2426.118	2386.889	39.228	0	0	
YLR327C	0.07973	1929	50085238808	535.693	548.449	-12.757	0	0	
YJR136C	0.04893	8566	50000354045	25647.579	22750.284	2897.295	0	0	
YJR137C	0.008347	1	nan	400831379.400	400831379.400	0.000	0	0	
YJR138W	0.04571	1	nan	2251741215.024	2251741215.024	0.000	0	0	
YJR139C	2.465	1670	50038545200	11484.391	10922.667	561.724	0	0	
YJR140C	0.02461	1	nan	4452806149.722	4452806149.722	0.000	0	0	
YNL159C	0.05426	6459	50015496188	6415.277	6222.082	193.195	0	0	
YDR057W	0.09515	5085	50007103453	83397.060	64988.255	18408.806	0	0	
YNL160W	2.351	1730	50002593126	10797.730	10416.285	381.445	0	0	
YLR328W	0.117	6419	50002493619	19318.629	17753.895	1564.734	0	0	
YLR329W	0.02489	5895	50002333935	5153.628	5039.611	114.016	0	0	
YLR330W	0.3876	1	nan	285299.275	285299.275	0.000	0	0	
YOR350C	0.009431	11177	50003545435	284722.768	224811.954	59910.814	0	0	
YFL050C	0.003857	8368	50009455566	1871015.990	1270905.903	600110.087	0	0	
YNL161W	0.07264	1852	50022416937	672745.067	492710.705	180034.362	0	0	
YJR141W	0.06944	7136	50008585509	11821.302	11112.408	708.893	0	0	
YNL162W	11.26	773	50047063892	721.375	719.592	1.783	0	0	
YDR058C	0.09169	7099	50005240496	9572.690	9070.357	502.332	0	0	
YHR035W	0.01544	9737	50003055789	195629.452	158569.993	37059.459	0	0	
YNL163C	0.2065	1	nan	19679134.817	19679134.817	0.000	0	0	
YFL051C	0.03771	3599	50034774516	1561.000	1567.627	-6.626	0	0	
YBR044C	0.02657	8619	50009010502	110036.200	90151.593	19884.607	0	0	
YDR059C	0.1998	3266	50021299855	1315.790	1321.643	-5.853	0	0	
YDR060W	0.3249	1	nan	8819198.235	8819198.235	0.000	0	0	
YJR142W	0.1671	6077	50003633085	10999.891	10224.087	775.803	0	0	
YJR143C	1.447	1	nan	632564.588	632564.588	0.000	0	0	
YNL164C	0.163	6154	50014573610	12811.633	11560.103	1251.530	0	0	
YLR332W	0.1427	6536	50013511411	14980.377	13472.169	1508.208	0	0	
YLR333C	5.65	1378	50014097423	739.257	739.559	-0.302	0	0	
YLR335W	0.346	1	nan	459412.547	459412.547	0.000	0	0	
YLR336C	0.1028	1	nan	2798487.538	2798487.538	0.000	0	0	
YLR340W	16.8	1	nan	7085.427	7085.427	0.000	0	0	
YDR061W	0.1541	4105	50002159675	81804.991	63036.587	18768.404	0	0	
YJR144W	0.4415	4474	50011824487	5088.253	4822.310	265.944	0	0	
YJR145C	14.36	416	50142323398	4303.991	4267.239	36.752	0	0	
YDR062W	0.9998	881	50037544245	87845.790	73789.410	14056.380	0	0	
YDR063W	0.5166	2937	50000087589	1345.365	1332.232	13.133	0	0	
YDR064W	4.722	1481	50052398902	1313.272	1313.456	-0.184	0	0	
YHR036W	0.02808	9280	50002902680	41679.563	37521.546	4158.017	0	0	
YFL052W	0.008336	10813	50007300192	40112.117	37067.058	3045.060	0	0	
YOR351C	0.00814	11513	50008713900	52022.042	48829.996	3192.046	0	0	
YHR037W	0.4046	1715	50040321930	105052.531	85417.106	19635.425	0	0	
YNL165W	0.05088	8309	50001995899	22212.419	20076.254	2136.165	0	0	
YDR065W	0.005033	8287	50002645109	14599.971	14422.724	177.247	0	0	
YJR147W	0.03108	8275	50010620985	13488.388	13124.023	364.365	0	0	
YHR038W	0.122	5253	50005170146	3498.021	3473.551	24.470	0	0	
YDR066C	0.07147	4583	50005345943	2439.686	2375.874	63.812	0	0	
YJR148W	1.756	1542	50008853989	14559.360	13077.083	1482.277	0	0	
YBR045C	0.01038	12228	50001151379	116229.009	102166.124	14062.885	0	0	
YLR341W	0.02367	10373	50004079044	43273.343	39617.373	3655.970	0	0	
YLR342W	0.6748	1	nan	24048524888.190	24048524888.190	0.000	0	0	
YHR039C	0.4724	1086	50036577620	194629.805	157739.005	36890.800	0	0	
YDR067C	0.06108	5072	50011898750	3289.220	3212.751	76.468	0	0	
YNL166C	0.2123	4502	50002604812	32587.923	27260.983	5326.941	0	0	
YOR352W	0.05667	8003	50002837296	11451.969	10934.463	517.506	0	0	
YBR046C	0.2779	5196	50008069925	9851.607	9076.126	775.481	0	0	
YDR068W	0.2656	5862	50020107620	8123.662	7570.350	553.313	0	0	
YHR040W	0.1792	5904	50002078203	14828.621	13148.085	1680.536	0	0	
YBR047W	0.04648	4188	50000586277	1881.001	1855.018	25.984	0	0	
YBR048W	8.787	939	50076975861	1383.527	1379.551	3.976	0	0	
YBR049C	0.2325	1	nan	1111153.725	1111153.725	0.000	0	0	
YJR149W	0.06212	7809	50020340148	20554.106	18508.067	2046.039	0	0	
YHR041C	0.2502	4473	50005058720	2774.206	2647.827	126.379	0	0	
YHR042W	1.004	1	nan	305195.918	305195.918	0.000	0	0	
YOR353C	0.03947	3218	50004631749	965234.676	642821.691	322412.984	0	0	
YNL167C	0.05825	4544	50031619922	239482.411	172298.264	67184.148	0	0	
YHR043C	0.1049	5680	50008199195	4009.677	4060.165	-50.488	0	0	
YDR069C	0.01475	2714	50015302776	3571357.695	2331480.731	1239876.964	0	0	
YBR050C	0.07953	7414	50001833417	11047.930	10398.251	649.678	0	0	
YDR070C	0.04817	1916	50055347409	607.464	610.518	-3.054	0	0	
YJR150C	0.1038	6313	50008370992	6287.628	6502.753	-215.125	0	0	
YJR151C	0.06612	1	nan	21964788.677	21964788.677	0.000	0	0	
YNL168C	0.4069	4598	50008104410	4638.312	4379.705	258.606	0	0	
YDR071C	1.324	3014	50006874295	2166.687	2118.509	48.178	0	0	
YFL053W	0.009764	11508	50006859657	114928.927	103378.505	11550.422	0	0	
YBR052C	0.8488	3541	50005740015	2684.497	2572.890	111.607	0	0	
YHR044C	0.01754	5581	50000766022	3996.940	4065.243	-68.303	0	0	
YOR354C	0.07927	3111	50010330096	358251.661	276347.810	81903.851	0	0	
YDR072C	0.6045	1661	50000515123	69435.582	56157.752	13277.830	0	0	
YLR343W	0.01113	11689	50003280190	92420.738	81998.142	10422.596	0	0	
YDR073W	0.00903	3910	50000851552	1781.457	1747.581	33.876	0	0	
YDR074W	0.2234	1	nan	2313483.226	2313483.226	0.000	0	0	
YNL169C	0.2605	3110	50003594448	53189.424	43841.755	9347.669	0	0	
YNL172W	0.03938	1	nan	11029261403.656	11029261403.656	0.000	0	0	
YLR344W	1.746	2215	50006450654	965.450	972.881	-7.431	0	0	
YHR045W	0.3663	2287	50003388297	95178.555	73940.172	21238.383	0	0	
YBR053C	0.2757	5219	50027135006	12868.953	11644.928	1224.025	0	0	
YOR355W	0.1908	3955	50026195496	67202.190	54938.012	12264.178	0	0	
YDR075W	0.04804	6992	50000391464	7907.122	7659.409	247.713	0	0	
YBR054W	0.4196	4027	50003662681	10044.409	9794.956	249.453	0	0	
YHR046C	0.1067	6325	50005326707	6730.508	6420.463	310.045	0	0	
YHR047C	0.6162	1	nan	1525835.909	1525835.909	0.000	0	0	
YOR356W	0.2902	1567	50032547736	179454.094	136853.830	42600.264	0	0	
YNL173C	0.07388	7170	50007949454	13832.079	13065.887	766.192	0	0	
YOR357C	0.2331	3469	50001311128	1593.497	1577.343	16.154	0	0	
YFL054C	0.02938	6100	50013208676	215253.010	160067.514	55185.496	0	0	
YBR055C	0.0291	1537	50067090594	2960168.845	1908548.919	1051619.926	0	0	
YNL175C	0.9803	2216	50015183926	20105.670	17660.337	2445.333	0	0	
YOR358W	0.02922	4991	50002143056	4001.176	3964.208	36.968	0	0	
YLR345W	0.0418	8436	50003964224	60901.776	50870.371	10031.405	0	0	
YJR152W	0.004897	11819	50003240774	75520.472	74302.795	1217.678	0	0	
YLR346C	0.1828	2178	50072691389	691.282	686.364	4.918	0	0	
YLR347C	0.2498	1	nan	1623381.488	1623381.488	0.000	0	0	
YDR076W	0.02143	9216	50024701290	21958.844	20139.047	1819.797	0	0	
YBR056W	0.1947	4144	50007218693	51197.255	43946.195	7251.059	0	0	
YDR077W	11.13	652	50092556457	9249.682	8953.679	296.002	0	0	
YOR359W	0.126	4346	50033342903	68225.949	56287.593	11938.356	0	0	
YLR348C	0.2623	5249	50005247578	6938.809	6527.102	411.706	0	0	
YDR078C	0.02176	5436	50001547264	3261.187	3218.825	42.361	0	0	
YDR079W	0.3236	2358	50003644979	815.417	803.035	12.382	0	0	
YDR080W	0.03934	1	nan	6529254.286	6529254.286	0.000	0	0	
YJR153W	0.002517	8526	50013256696	12019.204	12641.337	-622.133	0	0	
YLR350W	1.648	2597	50007633124	2946.755	2754.140	192.614	0	0	
YFL055W	0.04632	7145	50019607880	89810.305	70824.005	18986.300	0	0	
YHR048W	0.005603	11325	50013758585	60786.970	55265.011	5521.959	0	0	
YNL176C	0.05145	5727	50006488113	204780.256	148181.214	56599.042	0	0	
YLR351C	0.598	3951	50052567497	6601.255	5990.750	610.504	0	0	
YFL056C	0.00709	4629	50002517374	2823.456	2795.077	28.379	0	0	
YOR360C	0.2357	3388	50000978804	70532.241	57430.187	13102.054	0	0	
YOR361C	1.614	1	nan	617454.760	617454.760	0.000	0	0	
YBR057C	0.04835	7807	50004168730	14714.235	14244.968	469.268	0	0	
YBR058C	0.1633	1	nan	853764.841	853764.841	0.000	0	0	
YBR059C	0.1043	1	nan	21247244.114	21247244.114	0.000	0	0	
YFL057C	0.7419	3006	50002667901	1370.249	1349.878	20.371	0	0	
YHR049W	1.199	3100	50002634391	3764.000	3645.805	118.195	0	0	
YJR154W	0.005864	8113	50000799062	11700.932	11552.205	148.727	0	0	
YOR362C	1.782	2548	50041935407	6173.827	5725.585	448.242	0	0	
YOR363C	0.03088	1	nan	7232885.325	7232885.325	0.000	0	0	
YDR081C	0.01465	2487	50005875836	3677096.701	2382103.799	1294992.902	0	0	
YNL177C	0.1524	5898	50001240097	7942.472	7318.460	624.012	0	0	
YNL178W	42.07	1	nan	3498.178	3498.178	0.000	0	0	
YJR155W	0.01195	6357	50003022377	6257.515	6176.531	80.984	0	0	
YHR050W	0.3142	2763	50004071737	83078.855	64784.866	18293.989	0	0	
YFL058W	0.03289	7498	50002733341	9846.765	10560.352	-713.587	0	0	
YHR051W	0.6967	3086	50019830323	1323.490	1332.487	-8.997	0	0	
YBR060C	0.05065	4833	50017020354	176700.403	138654.771	38045.632	0	0	
YLR352W	0.02288	3897	50002558858	1086889.370	801667.545	285221.825	0	0	
YNL180C	0.2034	5772	50000393123	10144.425	9213.255	931.169	0	0	
YJR156C	0.01769	7612	50005738707	9886.663	10822.850	-936.186	0	0	
YHR052W	0.6104	3272	50053051170	14969.214	13595.481	1373.733	0	0	
YHR053C	26.8	511	50010594956	334.208	329.497	4.711	0	0	
YFL059W	0.06363	6296	50003571340	6600.387	6719.402	-119.014	0	0	
YBR061C	0.3874	4975	50007148255	8003.495	7316.015	687.479	0	0	
YBR062C	1.229	3012	50016332707	1991.931	1901.644	90.287	0	0	
YFL060C	0.01694	5201	50007833455	3184.496	3141.924	42.571	0	0	
YNL181W	0.2458	4431	50014761962	21041.574	18760.815	2280.759	0	0	
YDR082W	0.005025	11113	50001029819	52584.921	49465.037	3119.883	0	0	
YFL061W	0.0154	5053	50015391186	3249.442	3245.442	4.000	0	0	
YHR054C	0.1163	7362	50003327728	12693.734	11850.445	843.289	0	0	
YHR055C	32.38	457	50488563912	334.208	329.539	4.669	0	0	
YHR056C	0.0798	1	nan	2362196.489	2362196.489	0.000	0	0	
YDR083W	0.4374	3118	50012091172	18432.938	16284.963	2147.974	0	0	
YFL062W	0.9533	2364	50003451557	16687.373	14451.053	2236.320	0	0	
YHR057C	0.937	3403	50008656975	2573.617	2443.017	130.600	0	0	
YNL182C	0.2273	3034	50001501972	88192.231	71072.658	17119.573	0	0	
YDR084C	0.4069	4057	50001988634	2466.636	2397.907	68.729	0	0	
YFL064C	0.03243	3956	50008955334	1883.391	1854.243	29.148	0	0	
YFL065C	0.04568	2353	50012085776	709.445	704.606	4.839	0	0	
YLR353W	0.02345	8089	50008852376	154158.171	117444.217	36713.954	0	0	
YBR063C	0.05166	8232	50000384903	21497.014	19376.935	2120.079	0	0	
YHR058C	0.1701	5656	50000648279	6830.141	6484.794	345.347	0	0	
YHR059W	0.1324	2925	50002749173	1051.837	1058.109	-6.272	0	0	
YLR354C	1.979	1803	50013145534	9111.865	8889.374	222.491	0	0	
YLR355C	7.207	1	nan	16033.601	16033.601	0.000	0	0	
YOR365C	0.006595	11832	50001137643	395321.554	301207.580	94113.974	0	0	
YHR060W	0.2526	3834	50009896156	1988.725	1976.238	12.487	0	0	
YNL183C	0.05376	2734	50005625316	879627.125	617396.195	262230.930	0	0	
YOR367W	0.1322	4336	50003541925	2477.118	2450.261	26.857	0	0	
YLR356W	0.1795	4373	50008563715	2341.225	2317.351	23.874	0	0	
YLR357W	0.0593	1	nan	2547536.199	2547536.199	0.000	0	0	
YNL185C	0.09847	3412	50002486823	1494.284	1479.982	14.302	0	0	
YNL186W	0.2619	1	nan	899673.339	899673.339	0.000	0	0	
YLR359W	2.102	768	50119297446	40543.187	36420.330	4122.857	0	0	
YJR158W	0.003476	12698	50007050283	91601.829	91636.525	-34.696	0	0	
YFL066C	0.04258	8166	50006953290	18232.108	16760.610	1471.499	0	0	
YBR065C	0.01651	8305	50017726968	14135.523	13398.702	736.822	0	0	
YFL067W	0.01527	4256	50009605160	1727.042	1776.501	-49.459	0	0	
YHR061C	0.03267	6963	50010266048	8600.661	8309.876	290.785	0	0	
YBR066C	0.0885	4984	50018034416	3150.280	3118.313	31.966	0	0	
YFL068W	0.03643	3684	50009720036	1586.046	1555.786	30.259	0	0	
YNL187W	0.006998	8162	50006396527	13404.912	13026.106	378.806	0	0	
YBR067C	2.88	2126	50015693507	2540.548	2485.285	55.262	0	0	
YDR085C	0.02074	8391	50005702824	186844.229	144940.029	41904.200	0	0	
YDR086C	1.117	1762	50011178986	470.114	474.594	-4.480	0	0	
YFR001W	0.4325	3928	50006186855	2584.293	2534.912	49.381	0	0	
YFR002W	0.1274	1	nan	1473729.079	1473729.079	0.000	0	0	
YFR003C	0.311	3222	50016620305	1500.186	1471.145	29.041	0	0	
YOR368W	0.01938	9291	50011016945	20679.601	19664.021	1015.579	0	0	
YHR062C	0.1758	6049	50002694605	6625.199	6237.442	387.756	0	0	
YBR068C	0.4092	1506	50030345194	141993.489	110945.230	31048.259	0	0	
YBR069C	1.097	1	nan	156032.091	156032.091	0.000	0	0	
YOR369C	7.167	1355	50052513965	1173.948	1175.556	-1.608	0	0	
YFR004W	1.702	2141	50002305325	7416.804	6857.421	559.383	0	0	
YJR159W	0.08905	7419	50000092591	11844.634	11512.918	331.716	0	0	
YDR087C	0.3762	5055	50000997567	5833.750	5566.090	267.659	0	0	
YHR063C	0.6405	2888	50023675282	15605.355	14025.455	1579.900	0	0	
YHR064C	3.485	1	nan	64198.502	64198.502	0.000	0	0	
YLR360W	0.021	10054	50009799432	30099.525	27681.240	2418.285	0	0	
YOR370C	0.3824	1572	50021897901	141946.880	111691.036	30255.844	0	0	
YBR070C	0.1888	5128	50004611393	3715.000	3561.124	153.877	0	0	
YBR071W	0.1205	4761	50002364916	2812.381	2776.318	36.063	0	0	
YNL188W	0.05603	8067	50004425797	30773.555	25818.217	4955.338	0	0	
YHR065C	0.3436	2992	50005128141	51086.249	42833.338	8252.910	0	0	
YNL189W	0.6827	1328	50014978230	72123.248	62896.024	9227.223	0	0	
YBR072W	0.1227	5222	50000249021	2773.295	2847.180	-73.885	0	0	
YBR073W	0.4578	1	nan	3440768.968	3440768.968	0.000	0	0	
YNL190W	4.795	1223	50054721091	2402.250	2368.005	34.244	0	0	
YDR088C	0.04021	7963	50004698888	17061.853	16212.167	849.686	0	0	
YFR005C	0.06951	8148	50001740608	33689.040	29267.246	4421.794	0	0	
YFR006W	0.7459	1063	50020040377	71694.280	60848.200	10846.080	0	0	
YDR089W	0.05004	1589	50076705054	2063845.563	1351083.549	712762.014	0	0	
YLR361C	0.06047	5996	50014311722	115999.801	90100.587	25899.214	0	0	
YHR066W	0.1819	4592	50002090057	33359.084	29074.927	4284.157	0	0	
YOR371C	0.01399	3797	50018397025	2637169.122	1717709.105	919460.017	0	0	
YBR074W	0.01723	1904	50026347628	5746759.466	3585164.217	2161595.249	0	0	
YNL191W	0.07735	7338	50007301484	12861.144	12057.845	803.299	0	0	
YNL192W	0.1883	1	nan	25269913.886	25269913.886	0.000	0	0	
YHR067W	0.03084	6117	50001763626	6109.215	5942.856	166.359	0	0	
YDR090C	0.1752	6020	50031855520	7786.607	7335.277	451.330	0	0	
YHR068W	2.359	1336	50056474196	15363.431	14469.710	893.721	0	0	
YBR076W	0.009762	7951	50001597811	11082.941	10992.590	90.351	0	0	
YLR362W	0.07193	2910	50012275524	439581.543	323295.663	116285.880	0	0	
YDR091C	0.5704	1004	50006404810	130613.709	115381.408	15232.301	0	0	
YBR077C	0.1352	3655	50006476374	1577.122	1578.901	-1.779	0	0	
YFR007W	0.08251	7684	50002299490	12420.061	11623.701	796.360	0	0	
YDR092W	1.336	2739	50033982524	1427.766	1391.023	36.743	0	0	
YDR093W	0.0627	1	nan	2465349065.394	2465349065.394	0.000	0	0	
YJR160C	0.01005	11579	50004766412	137733.260	117998.692	19734.568	0	0	
YLR363C	0.04404	4858	50002143519	3007.858	3041.826	-33.969	0	0	
YBR078W	2.237	1176	50099448717	31031.924	29649.905	1382.019	0	0	
YBR079C	1.011	1	nan	4076447.895	4076447.895	0.000	0	0	
YBR080C	0.3442	1	nan	598480.863	598480.863	0.000	0	0	
YBR081C	0.02726	1	nan	202046191.170	202046191.170	0.000	0	0	
YLR364W	0.5228	2407	50080056637	773.667	772.481	1.186	0	0	
YFR008W	0.0269	4945	50007343663	3201.403	3202.697	-1.294	0	0	
YFR009W	0.6275	1	nan	547989.404	547989.404	0.000	0	0	
YBR082C	5.217	1631	50079419223	1298.706	1273.177	25.529	0	0	
YLR367W	2.23	2138	50028711563	1002.788	1007.320	-4.533	0	0	
YHR069C	0.4472	3787	50030401435	12962.154	11270.011	1692.143	0	0	
YFR010W	0.5558	1847	50003790162	51469.488	44353.814	7115.674	0	0	
YJR161C	0.3384	3887	50008142741	17257.557	15221.377	2036.180	0	0	
YNL193W	0.08378	5489	50017818652	93470.546	77088.892	16381.654	0	0	
YHR070W	0.5596	1981	50053974080	52749.474	43674.516	9074.958	0	0	
YFR011C	0.2782	3787	50018369268	1723.512	1715.766	7.746	0	0	
YBR083W	0.3673	2924	50000506858	48508.807	39047.642	9461.165	0	0	
YOR372C	0.03066	8404	50003278613	95174.967	76590.225	18584.742	0	0	
YKL001C	0.2505	4331	50002623097	2445.051	2470.026	-24.975	0	0	
YBR084CA	6.089	1165	50008696609	2064.560	2058.914	5.646	0	0	
YBR084W	0.8396	1	nan	4358409.890	4358409.890	0.000	0	0	
YFR012W	0.03218	4672	50002733555	2525.235	2529.642	-4.407	0	0	
YHR071W	0.07515	5116	50003051183	3456.387	3399.734	56.653	0	0	
YDR096W	0.01637	2730	50045897342	2713023.314	1783765.155	929258.159	0	0	
YHR072W	0.326	1	nan	496286.290	496286.290	0.000	0	0	
YDR097C	0.1572	1	nan	73503496.473	73503496.473	0.000	0	0	
YHR073W	0.03851	1	nan	7242148.270	7242148.270	0.000	0	0	
YHR074W	0.275	1	nan	402552.614	402552.614	0.000	0	0	
YNL194C	0.01291	6809	50003430955	7273.849	7362.338	-88.489	0	0	
YKL002W	0.5039	3955	50008848635	3597.771	3383.729	214.041	0	0	
YDR098C	0.9861	3066	50005352290	6173.931	5708.810	465.120	0	0	
YKL003C	0.6281	2896	50023619688	1061.856	1039.987	21.869	0	0	
YFR013W	0.069	1576	50011865554	988446.019	685091.716	303354.303	0	0	
YOR373W	0.04251	1953	50026812411	1695056.391	1146829.025	548227.366	0	0	
YNL195C	0.006508	5872	50013388659	4774.313	4943.004	-168.690	0	0	
YDR099W	1.195	2575	50006892104	5222.702	5053.327	169.375	0	0	
YBR085W	0.1585	6086	50007915672	7299.141	6989.992	309.150	0	0	
YBR086C	0.8887	1	nan	3773864.590	3773864.590	0.000	0	0	
YLR368W	0.04015	6706	50025427017	157857.385	116335.506	41521.880	0	0	
YDR100W	0.5925	3503	50010873403	1231.863	1215.462	16.401	0	0	
YOR374W	0.7137	1541	50050273811	53375.488	47458.078	5917.409	0	0	
YOR375C	3.051	570	50019774624	27151.856	26155.419	996.436	0	0	
YNL196C	4.977e-05	6516	50001961647	7239.045	7184.874	54.171	0	0	
YKL004W	0.348	4064	50003320441	19603.763	17163.522	2440.241	0	0	
YDR101C	0.6255	1260	50000042296	117464.901	98576.829	18888.072	0	0	
YDR103W	0.03533	1	nan	3299688.451	3299688.451	0.000	0	0	
YDR104C	0.006823	1	nan	89821811.204	89821811.204	0.000	0	0	
YBR087W	0.3468	4877	50005751446	12321.151	11046.689	1274.462	0	0	
YHR075C	0.03862	8874	50011049653	19822.489	18648.542	1173.947	0	0	
YBR088C	1.489	3166	50019311359	4505.398	4266.100	239.299	0	0	
YBR090C	0.28	2521	50010305470	950.936	945.403	5.533	0	0	
YDR105C	0.3585	3279	50023532004	40425.382	32732.756	7692.626	0	0	
YBR091C	0.7212	2469	50007395463	797.571	767.156	30.414	0	0	
YBR092C	2.175	670	50432711341	35100.924	32493.997	2606.927	0	0	
YFR014C	0.04663	8840	50011857561	30910.057	28748.139	2161.919	0	0	
YHR076W	0.2283	5542	50012722196	14628.621	13334.996	1293.625	0	0	
YHR077C	0.06938	1	nan	18685009.496	18685009.496	0.000	0	0	
YBR093C	1.038	1436	50027082830	34206.643	32539.447	1667.195	0	0	
YOR377W	0.05749	6673	50009031342	69102.250	57666.121	11436.129	0	0	
YDR106W	0.03583	6533	50000837000	6294.690	6024.794	269.897	0	0	
YNL197C	0.02851	6040	50023153730	256311.943	199724.098	56587.844	0	0	
YBR094W	0.07536	1891	50069766703	632321.772	476302.035	156019.737	0	0	
YKL005C	0.02776	8306	50000653062	136481.964	111077.327	25404.637	0	0	
YLR369W	0.01832	8123	50002131215	234151.543	182753.156	51398.387	0	0	
YKL006CA	0.3821	2224	50008120956	650.962	642.205	8.757	0	0	
YKL006W	15.49	787	50120900110	1111.270	1106.381	4.889	0	0	
YLR370C	0.7238	3632	50010197527	1929.780	1904.688	25.091	0	0	
YLR371W	0.03078	1	nan	226781004.267	226781004.267	0.000	0	0	
YLR372W	3.827	982	50057458836	10292.432	9740.838	551.594	0	0	
YLR373C	0.05829	1	nan	2727323.274	2727323.274	0.000	0	0	
YKL007W	0.426	4779	50015123016	5106.854	4880.387	226.466	0	0	
YDR107C	0.07722	3646	50000303631	280231.733	205373.229	74858.503	0	0	
